ID,Title,Region,Media_ID,Box_ID,Genre,Released
0194,Sonic & All-Stars Racing Transformed,US,PCSE-00056,,Driving » Racing,2012-12-18
0194,OMG HD Zombies!,EU,PCSB-00326,,Action » General,2013-06-19
0195,AKB1/149: Love Election,JP,PCSG-00102,VLJS-05011,Adventure » General,2012-12-20
0195,Jak and Daxter: The Precursor Legacy,EU,PCSF-00248,,Action » Platformer » 3D,2013-06-21
0196,Call of Duty: Black Ops Declassified,JP,PCSG-00135,VLJM-35025,Action » Shooter » First-Person,2012-12-20
0196,Jak II: Renegade,EU,PCSF-00249,,Action » Platformer » 3D,2013-06-21
0197,Demon Gaze,JP,PCSG-00043,VLJS-00035,Role-Playing » General,2013-01-24
0197,Jak 3,EU,PCSF-00250,,Action » Platformer » 3D,2013-06-21
0198,Genkai Tokki Monster Monpiece,JP,PCSG-00148,VLJM-30031,Strategy » General,2013-01-24
0198,Hotline Miami,US,PCSE-00249,,Action » General,2013-06-25
0199,PlayStation All-Stars Battle Royale,Unknown,PCSD-00040,VCAS-32031,Action » Fighting » 2D,2013-01-30
0199,Hotline Miami,EU,PCSB-00318,,Action » General,2013-06-26
0200,PlayStation All-Stars Battle Royale,JP,PCSC-00032,VCJS-10007,Action » Fighting » 2D,2013-01-31
0200,Power Pro Stadium,JP,PCSG-00164,,Sports » Traditional » Baseball,2013-06-26
0201,WRC FIA World Rally Championship 3,JP,PCSG-00149,VLJM-30033,Driving » Racing,2013-01-31
0201,Farming Simulator,US,PCSE-00285,,Simulation » General,2013-07-02
0202,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,JP,PCSG-00132,VLJM-35027,Strategy » General,2013-01-31
0202,Pinball Heroes Complete,US,PCSA-00109,,Miscellaneous » Parlor,2013-07-02
0203,Sly Cooper: Thieves in Time,US,PCSA-00068,PCSA-22130,Action Adventure,2013-02-05
0203,Velocity Ultra,US,PCSE-00038,,Action » General,2013-07-02
0204,NextRev: Chuushoukigyou Shindanshi Shiken 1,JP,PCSG-00143,VLJS-00033,Miscellaneous » Edutainment,2013-02-07
0204,Kung Fu Rabbit,EU,PCSB-00331,,Action » Platformer » 2D,2013-07-03
0205,NextRev: Chuushoukigyou Shindanshi Shiken 2,JP,PCSG-00144,VLJS-00034,Miscellaneous » Edutainment,2013-02-07
0205,Pinball Heroes Complete,EU,PCSF-00167,,Miscellaneous » Parlor,2013-07-03
0206,San Goku Shi 12,JP,PCSG-00154,VLJM-30034,Strategy » Turn-Based,2013-02-07
0206,Total Recoil,EU,PCSB-00355,,Action » Shooter,2013-07-03
0207,Silent Hill: Book of Memories,JP,PCSG-00049,VLJM-30017,Action Adventure,2013-02-14
0207,Aabs Animals,US,PCSE-00278,,Miscellaneous » General,2013-07-09
0208,Sakurasou no Pet na Kanojo,JP,PCSG-00129,VLJS-05017,Adventure » General,2013-02-14
0208,Coconut Dodge Revitalised,US,PCSE-00267,,Miscellaneous » Puzzle,2013-07-09
0209,NextRev: Sharoushi Shiken,JP,PCSG-00158,VLJS-00038,Miscellaneous » Edutainment,2013-02-21
0209,Total Recoil,US,PCSE-00284,,Action » Shooter,2013-07-09
0210,Dekamori Senran Kagura,Unknown,PCSH-00128,VCAS-34079,Miscellaneous » Rhythm,2014-12-30
0210,Doodle God,US,PCSE-00133,,Miscellaneous » Board Games,2013-07-16
0211,Persona 4 Golden,EU,PCSB-00245,,Role-Playing » Console-style RPG,2013-02-22
0211,Kung Fu Rabbit,US,PCSE-00256,,Action » Platformer » 2D,2013-07-16
0212,Ninja Gaiden Sigma 2 Plus,US,PCSE-00233,,Action Adventure,2013-02-26
0212,Stealth Inc: A Clone in the Dark,US,PCSE-00280,,Action » Platformer » 2D,2013-07-23
0213,Ninja Gaiden Sigma 2 Plus,JP,PCSG-00157,VLJM-35033,Action Adventure,2013-02-28
0213,Mahjong Royal Towers,EU,PCSB-00320,,Miscellaneous » Board Games,2013-07-24
0214,Phantasy Star Online 2 (Special Package),JP,PCSG-00141,VLJM-35031,Role-Playing » General,2013-02-28
0214,Stealth Inc: A Clone in the Dark,EU,PCSB-00317,,Action » Platformer » 2D,2013-07-24
0215,Senran Kagura Shinovi Versus: Shoujotachi no Shoumei,JP,PCSG-00133,VLJS-05014,Action » General,2013-02-28
0215,Puzzle by Nikoli V: Slitherlink,US,PCSE-00108,,Miscellaneous » Puzzle,2013-07-30
0216,Ninja Gaiden Sigma 2 Plus,EU,PCSB-00294,,Action Adventure,2013-03-01
0216,PixelJunk Monsters: Ultimate HD,US,PCSE-00307,,Strategy » Real-Time,2013-07-30
0217,MLB 13: The Show,US,PCSA-00065,PCSA-22116,Sports » Traditional » Baseball,2013-03-05
0217,inviZimals: Collectible Card Game - Hidden Challenges,EU,PCSF-00235,,Miscellaneous » Card Battle,2013-07-31
0218,Tales of Hearts R,JP,PCSG-00125,VLJS-00039,Role-Playing » Action RPG,2013-03-07
0218,PixelJunk Monsters: Ultimate HD,EU,PCSB-00393,,Strategy » Real-Time,2013-07-31
0219,Soul Sacrifice,JP,PCSC-00039,VCJS-15004,Role-Playing » Action RPG,2013-03-07
0219,Superfrog HD,EU,PCSB-00305,,Action » Platformer » 2D,2013-07-31
0220,Steins;Gate,JP,PCSG-00147,VLJM-35028,Adventure » General,2013-03-14
0220,Superfrog HD,US,PCSE-00238,,Action » Platformer » 2D,2013-08-06
0221,Steins;Gate: Hiyoku Renri no Darling,JP,PCSG-00146,VLJM-30032,Adventure » General,2013-03-14
0221,BreakQuest: Extra Evolution,EU,PCSB-00265,,Miscellaneous » Puzzle,2013-08-07
0222,Dead or Alive 5 Plus,US,PCSE-00235,,Action » Fighting » 3D,2013-03-19
0222,Deathmatch Village,EU,PCSB-00306,,Action » General,2013-08-07
0223,Dead or Alive 5 Plus,JP,PCSG-00167,VLJM-35035,Action » Fighting » 3D,2013-03-20
0223,Die!Die!Die!,EU,PCSB-00389,,Action » Shooter,2013-08-07
0224,Meruru no Atelier Plus: Arland no Renkinjutsushi 3,JP,PCSG-00171,VLJM-35036,Role-Playing » General,2013-03-20
0224,Floating Cloud God Saves the Pilgrims in HD!,EU,PCSB-00328,,Action » Shooter,2013-08-07
0225,One Piece: Kaizoku Musou 2,JP,PCSG-00142,VLJM-35030,Action » Beat-'Em-Up,2013-03-20
0225,A-Men,US,PCSE-00232,,Action » General,2013-08-13
0226,Pro Yakyuu Spirits 2013,JP,PCSG-00151,VLJM-35029,Sports » Traditional » Baseball,2013-03-20
0226,BreakQuest: Extra Evolution,US,PCSE-00225,,Miscellaneous » Puzzle,2013-08-13
0227,Dead or Alive 5 Plus,EU,PCSB-00296,,Action » Fighting » 3D,2013-03-22
0227,Fruit Ninja,US,PCSE-00229,,Action » General,2013-08-13
0228,Sly Cooper: Thieves in Time,EU,PCSF-00208,,Action Adventure,2013-03-28
0228,Open Me!,US,PCSA-00118,,Action » General,2013-08-13
0229,Sei Madou Monogatari,JP,PCSG-00168,VLJM-30038,Role-Playing » General,2013-03-28
0229,Fruit Ninja,EU,PCSB-00273,,Action » General,2013-08-14
0230,Oboro Muramasa,JP,PCSG-00150,VLJS-00036,Role-Playing » Action RPG,2013-03-28
0230,Ms. Germinator,EU,PCSB-00367,,Miscellaneous » General,2013-08-14
0231,Slotter Mania V: Zettai Shogeki II,JP,PCSG-00178,VLJM-35041,Miscellaneous » Parlor,2013-04-18
0231,Open Me!,EU,PCSF-00312,,Action » General,2013-08-14
0232,History Legends of War,EU,PCSB-00198,,Strategy » Turn-Based,2013-04-19
0232,Divekick,US,PCSE-00281,,Action » Fighting » 2D,2013-08-20
0233,Kajiri Kamui Kagura: Akebono no Hikari,JP,PCSG-00172,VLJM-35037,Adventure » General,2013-04-25
0233,Ms. Germinator,US,PCSE-00282,,Miscellaneous » General,2013-08-20
0234,Meikyuu Cross Blood: Infinity,JP,PCSG-00179,VLJM-30040,Role-Playing » General,2013-04-25
0234,Divekick,EU,PCSB-00373,,Action » Fighting » 2D,2013-08-21
0235,Bullet Girls Phantasia,JP,PCSG-01142,VLJS-08017,Action » General,2018-08-09
0235,Floating Cloud God Saves the Pilgrims in HD!,US,PCSE-00260,,Action » Shooter,2013-08-27
0236,CharadeManiacs,JP,PCSG-01150,VLJM-38103,Action » General,2018-08-09
0236,Spelunky,US,PCSE-00288,,Action » Platformer » 2D,2013-08-27
0237,PhotoKano Kiss,JP,PCSG-00139,VLJS-05018,Adventure » General,2013-04-25
0237,The HD Adventures of Rotating Octopus Character,US,PCSE-00259,,Action » Platformer » 2D,2013-08-27
0238,Sangoku Rensenki: Otome no Heihou!,JP,PCSG-00183,VLJM-35038,Adventure » General,2013-04-25
0238,Real Boxing,EU,PCSB-00365,,Sports » Traditional » Boxing,2013-08-28
0239,TOEIC Test: Jissen Tokkun 2,JP,PCSG-00175,VLJS-00043,Miscellaneous » Edutainment,2013-04-25
0239,Spelunky,EU,PCSB-00359,,Action » Platformer » 2D,2013-08-28
0240,Soul Sacrifice,US,PCSA-00092,PCSA-22109,Role-Playing » Action RPG,2013-04-30
0240,Urban Trial Freestyle,JP,PCSG-00231,,Driving » Racing,2013-08-29
0241,Soul Sacrifice,EU,PCSF-00178,,Role-Playing » Action RPG,2013-05-03
0241,KickBeat,US,PCSE-00113,,Miscellaneous » Rhythm,2013-09-03
0242,Valhalla Knights 3,JP,PCSG-00076,VLJS-05015,Role-Playing » General,2013-05-23
0242,The Walking Dead: A Telltale Games Series - The Complete First Season,EU,PCSB-00411,,Miscellaneous » Compilation,2013-09-04
0243,NextRev: Hisho Kentei Shiken,JP,PCSG-00186,VLJS-00044,Miscellaneous » Edutainment,2013-05-30
0243,Dragon Fantasy Book II,US,PCSE-00299,,Role-Playing » Console-style RPG,2013-09-10
0244,Suugaku Rikiou: Shokyuu Naka-1-Level,JP,PCSG-00118,VLJS-00029,Miscellaneous » Edutainment,2013-05-30
0244,Aabs Animals,EU,PCSB-00384,,Miscellaneous » General,2013-09-11
0245,Suugaku Rikiou: Chuukyuu Naka-2-Level,JP,PCSG-00119,VLJS-00030,Miscellaneous » Edutainment,2013-05-30
0245,KickBeat,EU,PCSB-00126,,Miscellaneous » Rhythm,2013-09-11
0246,Suugaku Rikiou: Joukyuu Naka-3-Level,JP,PCSG-00120,VLJS-00031,Miscellaneous » Edutainment,2013-05-30
0246,Sparkle,EU,PCSB-00350,,Miscellaneous » Puzzle,2013-09-11
0247,Haiyore! Nyaruko-San: Meijoushigatai Game no You na Mono,JP,PCSG-00162,VLJM-30036,Adventure » General,2013-05-30
0247,Real Boxing,US,PCSE-00325,,Sports » Traditional » Boxing,2013-09-17
0248,Jak and Daxter Collection,US,PCSA-00080,PCSA-22127,Action » Platformer » 3D,2013-06-18
0248,Lone Survivor: The Director's Cut,US,PCSE-00301,,Action Adventure,2013-09-24
0249,Disney Epic Mickey 2: The Power of Two,EU,PCSF-00308,,Action » Platformer » 3D,2013-06-19
0249,Lone Survivor: The Director's Cut,EU,PCSB-00361,,Action Adventure,2013-09-25
0250,Kami Jigen Idol Neptune PP,JP,PCSG-00181,VLJM-30045,Miscellaneous » Rhythm,2013-06-20
0250,Atelier Meruru Plus: The Apprentice of Arland,US,PCSE-00296,,Role-Playing » General,2013-10-01
0251,Winning Post 7 2013,JP,PCSG-00194,VLJM-35046,Sports » General,2013-06-20
0251,Die!Die!Die!,US,PCSE-00313,,Action » Shooter,2013-10-01
0252,Dengeki Bunko: Fighting Climax,Unknown,PCSH-00142,VLAS-36074,Action » Fighting » 2D,2015-02-12
0252,Atelier Meruru Plus: The Apprentice of Arland,EU,PCSB-00377,,Role-Playing » General,2013-10-02
0253,Soul Sacrifice,Unknown,PCSD-00065,VCAS-34028,Role-Playing » Action RPG,2013-06-21
0253,Atomic Ninjas,EU,PCSB-00274,,Action » Platformer » 2D,2013-10-02
0254,The Jak and Daxter Trilogy,EU,PCSF-00247,,Action » Platformer » 3D,2013-06-21
0254,Worms Revolution Extreme,US,PCSE-00286,,Strategy » Turn-Based,2013-10-08
0255,MotoGP 13,EU,PCSB-00316,,Driving » Racing,2013-06-21
0255,Malicious Rebirth,US,PCSA-00127,,Action » General,2013-10-08
0256,LEGO Legends of Chima: Laval's Journey,EU,PCSB-00304,,Action » General,2013-06-21
0256,Atomic Ninjas,US,PCSE-00274,,Action » Platformer » 2D,2013-10-08
0257,LEGO Legends of Chima: Laval's Journey,US,PCSE-00237,,Action » General,2013-06-25
0257,Worms Revolution Extreme,EU,PCSB-00332,,Strategy » Turn-Based,2013-10-09
0258,Muramasa Rebirth,US,PCSE-00240,,Role-Playing » Action RPG,2013-06-25
0258,Malicious Rebirth,EU,PCSF-00354,,Action » General,2013-10-09
0259,NextRev: Care Manager Shiken,JP,PCSG-00192,VLJS-00046,Miscellaneous » Edutainment,2013-06-27
0259,Miku Miku Hockey,JP,PCSC-00052,,Sports » General,2013-09-10
0260,Memories Off: Yubikiri no Kioku,JP,PCSG-00177,VLJM-30042,Adventure » General,2013-06-27
0260,Angry Birds Trilogy,US,PCSE-00322,,Action » General,2013-10-15
0261,Memories Off 6 Complete,JP,PCSG-00176,VLJM-35047,Adventure » General,2013-06-27
0261,Angry Birds Trilogy,EU,PCSB-00402,,Action » General,2013-10-16
0262,Toukiden,JP,PCSG-00193,VLJM-35045,Action » General,2013-06-27
0262,Crazy Market,EU,PCSB-00374,,Miscellaneous » Puzzle,2013-10-16
0263,Sangoku Hime 2: Tenka Hatou - Shishi no Keishousha,JP,PCSG-00189,VLJS-05020,Strategy » General,2013-06-27
0263,Muramasa Rebirth,EU,PCSB-00404,,Role-Playing » Action RPG,2013-10-16
0264,XBLAZE Code: Embryo,JP,PCSG-00136,VLJS-00047,Adventure » General,2013-07-25
0264,Valhalla Knights 3,EU,PCSB-00432,,Role-Playing » General,2013-10-23
0265,Dragon's Crown,JP,PCSG-00187,VLJM-35040,Action » Beat-'Em-Up,2013-07-25
0265,Doodle Devil,EU,PCSB-00381,,Miscellaneous » Card Battle,2013-10-23
0266,Mind = Zero,JP,PCSG-00184,VLJM-30046,Role-Playing » General,2013-08-01
0266,Sengoku Musou 2 with Moushouden HD Version,JP,PCSG-00233,,Action » Beat-'Em-Up,2013-10-24
0267,Dragon's Crown,US,PCSE-00019,,Action » Beat-'Em-Up,2013-08-06
0267,Sengoku Musou 2 Empires HD Version,JP,PCSG-00230,,Action » Beat-'Em-Up,2013-10-24
0268,Grisaia no Kajitsu: Le Fruit de la Grisaia,JP,PCSG-00206,VLJM-35051,Adventure » General,2013-08-08
0268,Crazy Market,US,PCSE-00291,,Miscellaneous » Puzzle,2013-10-29
0269,The Walking Dead: A Telltale Games Series - The Complete First Season,US,PCSE-00316,PCSA-22185,Miscellaneous » Compilation,2013-08-20
0269,OMG HD Zombies!,US,PCSE-00275,,Action » General,2013-10-29
0270,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,JP,PCSG-00190,VLJS-05023,Strategy » Turn-Based,2013-08-22
0270,Proteus,US,PCSE-00311,,Adventure » General,2013-10-29
0271,Conception II: Shichisei no Michibiki to Mazuru no Akumu,JP,PCSG-00197,VLJS-00048,Role-Playing » Console-style RPG,2013-08-22
0271,Proteus,EU,PCSB-00358,,Adventure » General,2013-10-30
0272,NextRev: Eiken,JP,PCSG-00174,VLJS-05025,Miscellaneous » Edutainment,2013-08-29
0272,Furmins,EU,PCSB-00421,,Action Adventure,2013-10-30
0273,Ragnarok Odyssey ACE,JP,PCSG-00140,VLJS-05021,Role-Playing » Action RPG,2013-08-29
0273,Genimus,JP,PCSG-00256,,Action » General,2013-10-31
0274,Hotch Kiss,JP,PCSG-00200,VLJM-30050,Adventure » General,2013-08-29
0274,RisingStar,JP,PCSG-00257,,Action » General,2013-10-31
0275,Rayman Legends,US,PCSE-00277,,Action » Platformer » 2D,2013-09-03
